,0
1874,6616.052
1875,6604.081
1876,6609.126
1877,6623.755
1878,6612.23
1879,6616.771
1880,6576.476
1881,6569.24
1882,6595.573
1883,6609.325
1884,6617.714
1885,6619.264
1886,6619.356
1887,6620.696
1888,6617.88
1889,6615.704
1890,6623.454
1891,6590.263
1892,6580.953
1893,6553.475
1894,6576.261
1895,6554.656
1896,6545.953
1897,6540.634
1898,6528.162
1899,6500.949
1900,6501.182
1901,6484.27
1902,6484.05
1903,6439.773
1904,6433.346
1905,6458.775
1906,6448.034
1907,6456.598
1908,6452.918
1909,6474.05
1910,6476.424
1911,6485.26
1912,6472.878
1913,6480.284
1914,6469.381
1915,6443.695
1916,6418.211
1917,6390.331
1918,6360.147
1919,6293.535
1920,6313.693
1921,6325.938
1922,6301.072
1923,6334.142
1924,6347.794
1925,6350.647
1926,6349.408
1927,6367.877
1928,6355.9
1929,6356.575
1930,6356.33
1931,6353.197
1932,6318.563
1933,6348.195
1934,6347.773
1935,6345.771
1936,6351.75
1937,6358.786
1938,6329.808
1939,6345.06
1940,6325.251
1941,6319.823
1942,6306.369
1943,6300.713
1944,6282.331
1945,6181.838
1946,6202.863
1947,6174.276
1948,6175.915
1949,6176.413
1950,6177.321
1951,6189.006
1952,6138.505
1953,6139.484
1954,6162.399
1955,6173.566
1956,6178.997
1957,6196.935
1958,6187.053
1959,6166.994
1960,6164.126
1961,6160.461
1962,6159.893
1963,6181.372
1964,6182.794
1965,6185.311
1966,6174.56
1967,6186.893
1968,6184.153
1969,6165.547
1970,6176.398
1971,6157.518
1972,6083.561
1973,6080.233
1974,6088.011
1975,6131.225
1976,6166.729
1977,6188.524
1978,6189.304
1979,6192.304
1980,6174.142
1981,6199.705
1982,6209.797
1983,6193.223
1984,6191.658
1985,6195.894
1986,6195.042
1987,6200.579
1988,6211.862
1989,6205.101
1990,6205.167
1991,6212.7
1992,6206.923
1993,6209.999
1994,6214.823
1995,6210.267
1996,6202.063
1997,6216.115
1998,6205.682
1999,6212.295
2000,6203.781
2001,6202.945
2002,6195.23
2003,6200.507
2004,6195.851
2005,6190.027
2006,6197.478
2007,6180.029
2008,6178.501
2009,6183.644
2010,6199.414
2011,6219.696
2012,6234.392
2013,6207.694
2014,6196.352
2015,6176.305
2016,6155.197
2017,6155.238
2018,6149.506
2019,6136.456
2020,6152.979
2021,6141.373
2022,6131.048
2023,6118.036
2024,6089.683
2025,6076.458
2026,6053.366
2027,6064.26
2028,6056.086
2029,6033.677
2030,6003.899
2031,6030.785
2032,6021.437
2033,5975.54
2034,5953.839
2035,5932.297
2036,5935.71
2037,5970.802
2038,5991.982
2039,5976.889
2040,5978.912
2041,6008.993
2042,6012.002
2043,6010.73
2044,6034.792
2045,6027.024
2046,6019.439
2047,6011.874
2048,5977.065
2049,5952.082
2050,5939.817
2051,5885.841
2052,5856.415
2053,5862.745
2054,5825.093
2055,5822.416
2056,5808.554
2057,5756.631
2058,5794.778
2059,5834.034
2060,5872.639
2061,5859.337
2062,5859.535
2063,5839.353
2064,5855.618
2065,5854.435
2066,5868.578
2067,5880.216
2068,5860.983
2069,5863.783
2070,5880.696
2071,5896.046
2072,5897.518
2073,5893.426
2074,5902.902
2075,5897.547
2076,5902.746
2077,5898.108
2078,5893.508
2079,5882.33
2080,5848.156
2081,5861.816
2082,5870.009
2083,5906.608
2084,5930.205
2085,5933.634
2086,5990.314
2087,6014.734
2088,6006.469
2089,6046.498
2090,6050.367
2091,6045.008
2092,6044.62
2093,6037.805
2094,6034.151
2095,6029.813
2096,6027.65
2097,5983.35
2098,6011.131
2099,6008.529
2100,6022.459
2101,6015.375
2102,5985.594
2103,5997.593
2104,5968.558
2105,5976.3
2106,5973.768
2107,5976.615
2108,5985.472
2109,5969.746
2110,5961.213
2111,5962.325
2112,5959.785
2113,5976.918
2114,5974.977
2115,5962.286
2116,5974.994
2117,5971.634
2118,5961.906
2119,5937.069
2120,5923.833
2121,5903.254
2122,5886.117
2123,5888.813
2124,5879.559
2125,5870.729
2126,5874.387
2127,5876.108
2128,5848.883
2129,5790.936
2130,5814.823
2131,5794.204
2132,5764.876
2133,5740.443
2134,5740.026
2135,5769.771
2136,5758.18
2137,5769.471
2138,5742.374
2139,5735.015
2140,5778.189
2141,5799.25
2142,5788.557
2143,5781.56
2144,5771.125
2145,5755.723
2146,5765.413
2147,5770.602
2148,5845.433
2149,5857.996
2150,5850.801
2151,5843.521
2152,5854.473
2153,5864.346
2154,5846.983
2155,5851.608
2156,5857.15
2157,5862.568
2158,5845.609
2159,5836.934
2160,5887.941
2161,5882.062
2162,5871.587
2163,5872.653
2164,5855.718
2165,5852.792
2166,5848.007
2167,5838.878
2168,5824.104
2169,5810.419
2170,5790.295
2171,5805.185
2172,5788.806
2173,5770.878
2174,5765.043
2175,5775.172
2176,5727.73
2177,5709.999
2178,5696.829
2179,5696.605
2180,5686.304
2181,5676.409
2182,5689.261
2183,5702.972
2184,5752.279
2185,5776.239
2186,5772.517
2187,5778.189
2188,5805.564
2189,5817.61
2190,5821.988
2191,5803.355
2192,5811.13
2193,5809.885
2194,5812.891
2195,5815.802
2196,5808.972
2197,5814.374
2198,5833.647
2199,5826.201
2200,5821.027
2201,5830.113
2202,5830.749
2203,5819.838
2204,5841.523
2205,5838.881
2206,5879.47
2207,5891.231
2208,5897.849
2209,5919.648
2210,5939.221
2211,5941.525
2212,5943.918
2213,5955.015
2214,5947.975
2215,5959.622
2216,5964.349
2217,5956.45
2218,5970.061
2219,5954.792
2220,5954.247
2221,5958.973
2222,5958.977
2223,5952.406
2224,5943.241
2225,5938.011
2226,5932.319
2227,5936.483
2228,5935.832
2229,5947.858
2230,5960.637
2231,5969.274
2232,5943.644
2233,5940.269
2234,5937.788
2235,5921.462
2236,5920.562
2237,5928.206
2238,5924.365
2239,5924.198
2240,5902.855
2241,5895.469
2242,5928.23
2243,5931.656
2244,5941.935
2245,5976.371
2246,5970.862
2247,5976.789
2248,5979.958
2249,5980.057
2250,5976.014
2251,5982.282
2252,5976.377
2253,5974.598
2254,5984.673
2255,5973.652
2256,5969.184
2257,5975.039
2258,5966.431
2259,5959.475
2260,5979.352
2261,5985.987
2262,6015.02
2263,6010.024
2264,6019.551
2265,6022.456
2266,6010.731
2267,6021.165
2268,6016.973
2269,6012.181
2270,6005.051
2271,6018.411
2272,6013.245
2273,6009.658
2274,6011.669
2275,6026.289
2276,6013.0
2277,6010.939
2278,6021.86
2279,6022.671
2280,6023.999
2281,6041.528
2282,6046.471
2283,6046.806
2284,6041.109
2285,6057.412
2286,6061.11
2287,6065.846
2288,6066.7
2289,6074.58
2290,6084.311
2291,6086.749
2292,6085.563
2293,6062.805
2294,6066.905
2295,6074.61
2296,6063.848
2297,6073.19
2298,6054.733
2299,6060.619
2300,6039.594
2301,6046.476
2302,6058.332
2303,6078.193
2304,6074.366
2305,6077.28
2306,6081.693
2307,6086.306
2308,6078.351
2309,6082.342
2310,6074.978
2311,6045.561
2312,5992.335
2313,5978.239
2314,6001.693
2315,6001.501
2316,6007.102
2317,5944.655
2318,5946.315
2319,5945.012
2320,5967.779
2321,6010.314
2322,6013.479
2323,6039.78
2324,6057.056
2325,6061.328
2326,6077.51
2327,6079.28
2328,6090.47
2329,6089.313
2330,6111.641
2331,6109.37
2332,6111.41
2333,6121.178
2334,6122.397
2335,6116.615
2336,6091.856
2337,6111.605
2338,6117.532
2339,6113.166
2340,6102.228
2341,6093.179
2342,6092.501
2343,6093.916
2344,6108.047
2345,6094.097
2346,6089.279
2347,6080.769
2348,6086.211
2349,6089.92
2350,6111.329
2351,6101.069
2352,6101.261
2353,6128.991
2354,6122.846
2355,6114.014
2356,6113.877
2357,6116.993
2358,6101.365
2359,6106.377
2360,6098.229
2361,6091.544
2362,6110.071
2363,6115.508
2364,6130.403
2365,6131.156
2366,6138.156
2367,6142.171
2368,6150.795
2369,6135.935
2370,6148.566
2371,6168.223
2372,6165.38
2373,6169.076
2374,6166.402
2375,6177.395
2376,6169.034
2377,6169.151
2378,6160.658
2379,6157.28
2380,6152.023
2381,6139.23
2382,6148.103
2383,6148.826
2384,6146.853
2385,6135.713
2386,6145.436
2387,6137.673
2388,6151.43
2389,6148.145
2390,6153.483
2391,6177.959
2392,6187.137
2393,6193.964
2394,6187.43
2395,6196.446
2396,6208.03
2397,6208.857
2398,6169.793
2399,6177.299
2400,6188.704
2401,6201.694
2402,6201.654
2403,6182.454
2404,6189.674
2405,6185.26
2406,6191.597
2407,6195.712
2408,6205.1
2409,6207.37
2410,6224.191
2411,6226.011
2412,6221.525
2413,6224.239
2414,6211.012
2415,6200.507
2416,6209.884
2417,6218.356
2418,6221.038
2419,6231.608
2420,6206.557
2421,6194.616
2422,6179.659
2423,6197.299
2424,6176.92
2425,6172.784
2426,6187.138
2427,6188.744
2428,6162.872
2429,6128.994
2430,6124.957
2431,6103.106
2432,6110.152
2433,6054.954
2434,6075.82
2435,6074.437
2436,6091.599
2437,6115.775
2438,6132.992
2439,6134.751
2440,6138.637
2441,6137.383
2442,6159.731
2443,6168.897
2444,6159.653
2445,6151.553
2446,6150.653
2447,6149.934
2448,6143.326
2449,6126.447
2450,6139.57
2451,6133.739
2452,6134.013
2453,6134.962
2454,6129.891
2455,6112.122
2456,6128.74
2457,6108.452
2458,5953.409
2459,5986.81
2460,5981.338
2461,6010.751
2462,5992.353
2463,5945.229
2464,5902.95
2465,5876.459
2466,5854.072
2467,5880.113
2468,5861.554
2469,5863.797
2470,5851.644
2471,5890.206
2472,5895.094
2473,5914.683
2474,5938.434
2475,5928.008
2476,5952.804
2477,5960.445
2478,5970.432
2479,5997.943
2480,5999.438
2481,6018.57
2482,6050.463
2483,6059.358
2484,6052.511
2485,6098.561
2486,6104.582
2487,6106.234
2488,6099.73
2489,6115.159
2490,6104.138
2491,6096.259
2492,6099.284
2493,6089.658
2494,6110.669
2495,6111.693
2496,6121.012
2497,6116.063
2498,6127.963
2499,6121.547
2500,6129.157
2501,6126.108
2502,6121.327
2503,6135.918
2504,6137.008
2505,6167.0
2506,6136.132
2507,6153.493
2508,6160.73
2509,6164.761
2510,6167.128
2511,6159.412
2512,6155.278
2513,6156.601
2514,6126.502
2515,6136.358
2516,6146.608
2517,6130.877
2518,6124.588
2519,6153.598
2520,6151.854
2521,6135.284
2522,6118.075
2523,6137.789
2524,6123.747
2525,6125.79
2526,6138.282
2527,6124.76
2528,6146.703
2529,6136.96
2530,6136.832
2531,6120.787
2532,6122.255
2533,6152.198
2534,6183.564
2535,6189.403
2536,6184.582
2537,6184.021
2538,6170.658
2539,6186.968
2540,6184.427
2541,6192.184
2542,6194.861
2543,6208.508
2544,6218.45
2545,6222.509
2546,6215.463
2547,6214.657
2548,6232.108
2549,6233.073
2550,6238.41
2551,6269.821
2552,6281.039
2553,6279.9
2554,6286.543
2555,6298.0
2556,6293.056
2557,6279.476
2558,6275.323
2559,6288.099
2560,6287.715
2561,6276.158
2562,6267.159
2563,6271.019
2564,6286.536
2565,6289.245
2566,6283.419
2567,6266.471
2568,6273.802
2569,6293.088
2570,6304.119
2571,6272.808
2572,6264.001
2573,6251.863
2574,6240.152
2575,6264.965
2576,6264.772
2577,6279.212
2578,6263.369
2579,6263.289
2580,6264.395
2581,6260.764
2582,6261.968
2583,6258.847
2584,6285.519
2585,6292.125
2586,6272.412
2587,6275.245
2588,6295.561
2589,6291.007
2590,6254.846
2591,6225.115
2592,6227.518
2593,6225.969
2594,6247.24
2595,6254.563
2596,6247.3
2597,6271.86
2598,6273.23
2599,6288.347
2600,6303.421
2601,6302.026
2602,6315.872
2603,6307.639
2604,6312.112
2605,6306.728
2606,6315.875
2607,6302.339
2608,6289.544
2609,6303.716
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,6322.83
2620,6332.427
2621,6327.81
2622,6312.627
2623,6254.392
2624,6280.142
2625,6282.119
2626,6294.712
2627,6289.217
2628,6242.487
2629,6261.329
2630,6274.677
2631,6248.948
2632,6199.071
2633,6224.689
2634,6211.389
2635,6166.734
2636,6161.19
2637,6165.13
2638,6222.569
2639,6237.789
2640,6243.843
2641,6261.513
2642,6278.111
2643,6275.198
2644,6279.454
2645,6292.642
2646,6291.184
2647,6302.805
2648,6304.2
2649,6314.328
2650,6307.226
2651,6315.247
2652,6301.988
2653,6296.281
2654,6314.761
2655,6307.171
2656,6303.218
2657,6289.788
2658,6281.596
2659,6311.862
2660,6308.871
2661,6319.402
2662,6314.412
2663,6318.799
2664,6327.028
2665,6340.759
2666,6328.754
2667,6316.097
2668,6342.478
2669,6348.59
2670,6352.246
2671,6363.138
2672,6366.034
2673,6324.897
2674,6343.784
2675,6358.493
2676,6335.741
2677,6350.599
2678,6358.795
2679,6346.296
2680,6348.742
2681,6347.756
2682,6354.096
2683,6378.192
2684,6371.602
2685,6371.789
2686,6386.444
2687,6387.444
2688,6390.071
2689,6395.496
2690,6403.78
2691,6396.926
2692,6383.452
2693,6375.344
2694,6383.655
2695,6394.956
2696,6392.655
2697,6381.929
2698,6380.595
2699,6375.981
2700,6359.776
2701,6365.108
2702,6344.789
2703,6321.586
2704,6335.5
2705,6339.487
2706,6335.134
2707,6331.643
2708,6322.782
2709,6322.628
2710,6298.462
2711,6310.627
2712,6315.353
2713,6316.949
2714,6312.481
2715,6311.292
2716,6286.563
2717,6278.59
2718,6274.351
2719,6301.971
2720,6304.568
2721,6302.58
2722,6320.499
2723,6345.079
2724,6356.005
2725,6346.134
2726,6346.531
2727,6348.87
2728,6372.845
2729,6411.503
2730,6412.537
2731,6427.951
2732,6437.853
2733,6434.588
2734,6412.412
2735,6424.584
2736,6420.568
2737,6428.532
2738,6432.166
2739,6426.724
2740,6418.211
2741,6411.414
2742,6409.719
2743,6416.109
2744,6408.157
2745,6405.896
2746,6412.493
2747,6430.719
2748,6433.989
2749,6433.488
2750,6439.997
2751,6448.804
2752,6460.554
2753,6453.464
2754,6451.517
2755,6457.042
2756,6441.96
2757,6439.471
2758,6433.14
2759,6451.553
2760,6460.343
2761,6457.364
2762,6470.426
2763,6472.948
2764,6472.484
2765,6489.357
2766,6498.548
2767,6521.814
2768,6515.775
2769,6521.786
2770,6506.675
2771,6526.505
2772,6530.509
2773,6546.595
2774,6541.953
2775,6539.612
2776,6556.115
2777,6560.444
2778,6557.202
2779,6544.112
2780,6564.68
2781,6561.673
2782,6563.655
2783,6541.819
2784,6537.727
2785,6560.45
2786,6571.842
2787,6565.751
2788,6572.794
2789,6571.859
2790,6550.061
2791,6565.437
2792,6571.008
2793,6579.22
2794,6596.517
2795,6599.29
2796,6596.44
2797,6599.872
2798,6607.118
2799,6601.343
2800,6610.227
2801,6604.134
2802,6575.026
2803,6595.617
2804,6605.106
2805,6588.985
2806,6573.567
2807,6558.596
2808,6554.601
2809,6574.842
2810,6566.569
2811,6596.058
2812,6586.056
2813,6580.272
2814,6568.257
2815,6555.726
2816,6574.183
2817,6579.886
2818,6594.042
2819,6609.465
2820,6611.903
2821,6601.982
2822,6606.861
2823,6615.951
2824,6625.807
2825,6649.628
2826,6659.802
2827,6669.167
2828,6679.366
2829,6690.738
2830,6686.623
2831,6713.138
2832,6694.418
2833,6655.482
2834,6644.012
2835,6635.169
2836,6647.514
2837,6642.683
2838,6638.71
2839,6643.326
2840,6655.986
2841,6660.331
2842,6668.969
2843,6684.38
2844,6683.473
2845,6695.21
2846,6690.549
2847,6692.652
2848,6674.584
2849,6666.714
2850,6655.258
2851,6665.619
2852,6672.185
2853,6661.521
2854,6637.52
2855,6607.624
2856,6637.846
2857,6645.772
2858,6635.27
2859,6623.542
2860,6626.61
2861,6622.044
2862,6616.129
2863,6634.844
2864,6653.612
2865,6641.034
2866,6644.174
2867,6654.437
2868,6642.496
2869,6650.172
2870,6669.455
2871,6670.966
2872,6672.685
2873,6656.93
2874,6659.601
2875,6655.358
2876,6653.098
2877,6663.554
2878,6631.463
2879,6636.02
2880,6627.692
2881,6641.615
2882,6632.425
2883,6643.553
2884,6670.61
2885,6679.918
2886,6684.353
2887,6679.223
2888,6692.472
2889,6684.65
2890,6667.251
2891,6683.111
2892,6670.749
2893,6659.86
2894,6658.767
2895,6640.223
2896,6635.016
2897,6612.046
2898,6591.15
2899,6563.898
2900,6575.26
2901,6578.422
2902,6574.552
2903,6580.52
2904,6584.308
2905,6578.081
2906,6572.01
2907,6560.135
2908,6562.359
2909,6547.982
2910,6547.336
2911,6548.022
2912,6544.159
2913,6536.67
2914,6511.378
2915,6489.844
2916,6484.341
2917,6493.962
2918,6506.801
2919,6502.229
2920,6505.655
2921,6499.327
2922,6496.195
2923,6490.635
2924,6520.718
2925,6523.495
2926,6546.031
2927,6559.644
2928,6567.639
2929,6566.834
2930,6567.727
2931,6583.365
2932,6581.26
2933,6583.14
2934,6577.432
2935,6575.519
2936,6582.554
2937,6583.446
2938,6595.406
2939,6591.851
2940,6593.832
2941,6587.905
2942,6567.792
2943,6572.45
2944,6599.778
2945,6598.984
2946,6604.452
2947,6597.429
2948,6592.822
2949,6587.177
2950,6589.102
2951,6603.259
2952,6682.577
2953,6668.902
2954,6667.053
2955,6677.451
2956,6692.813
2957,6685.456
2958,6686.056
2959,6670.939
2960,6678.371
2961,6677.372
2962,6673.237
2963,6670.57
2964,6669.41
2965,6665.835
2966,6674.985
2967,6673.814
2968,6689.046
2969,6705.481
2970,6702.69
2971,6702.405
2972,6682.871
2973,6679.334
2974,6686.876
2975,6683.471
2976,6688.049
2977,6670.579
2978,6666.47
2979,6658.13
2980,6658.063
2981,6669.512
2982,6658.555
2983,6663.017
2984,6654.571
2985,6635.863
2986,6627.968
2987,6659.096
2988,6660.026
2989,6664.592
2990,6674.299
2991,6681.273
2992,6694.797
2993,6687.234
2994,6691.467
2995,6700.136
2996,6709.816
2997,6709.874
2998,6689.815
2999,6682.291
3000,6682.251
3001,6651.838
3002,6618.021
3003,6634.992
3004,6647.826
3005,6619.206
3006,6604.33
3007,6604.999
3008,6601.335
3009,6620.172
3010,6641.829
3011,6628.247
3012,6620.393
3013,6614.536
3014,6612.943
3015,6612.489
3016,6616.327
3017,6620.529
3018,6622.69
3019,6617.186
3020,6620.083
3021,6606.479
3022,6578.278
3023,6563.437
3024,6553.868
3025,6543.799
3026,6508.672
3027,6530.186
3028,6532.945
3029,6522.861
3030,6531.265
3031,6504.708
3032,6501.4
3033,6489.79
3034,6513.115
3035,6519.384
3036,6532.948
3037,6536.094
3038,6545.803
3039,6541.701
3040,6555.146
3041,6571.424
3042,6569.786
3043,6582.11
3044,6580.793
3045,6587.611
3046,6589.104
3047,6596.404
3048,6597.445
3049,6598.438
3050,6612.764
3051,6605.521
3052,6600.751
3053,6591.358
3054,6592.182
3055,6589.547
3056,6576.333
3057,6557.043
3058,6570.644
3059,6603.004
3060,6596.791
3061,6603.407
3062,6618.064
3063,6633.628
3064,6627.53
3065,6605.091
3066,6612.903
3067,6626.296
3068,6647.892
3069,6639.887
3070,6636.664
3071,6652.242
3072,6657.14
3073,6679.802
3074,6679.324
3075,6671.379
3076,6666.398
3077,6671.929
3078,6664.429
3079,6662.592
3080,6656.834
3081,6641.403
3082,6642.9
3083,6644.389
3084,6643.617
3085,6638.925
3086,6630.807
3087,6621.779
3088,6526.717
3089,6502.663
3090,6526.669
3091,6547.762
3092,6523.945
3093,6505.169
3094,6521.462
3095,6511.762
3096,6496.687
3097,6511.776
3098,6518.462
3099,6514.572
3100,6507.628
3101,6500.636
3102,6531.216
3103,6546.844
3104,6560.205
3105,6559.522
3106,6574.92
3107,6579.265
3108,6570.948
3109,6573.962
3110,6562.273
3111,6568.159
3112,6568.247
3113,6552.955
3114,6541.61
3115,6499.709
3116,6510.048
3117,6521.036
3118,6508.079
3119,6503.152
3120,6486.494
3121,6486.452
3122,6484.926
3123,6477.824
3124,6466.464
3125,6485.739
3126,6475.398
3127,6437.439
3128,6436.523
3129,6430.602
3130,6397.132
3131,6426.98
3132,6432.074
3133,6412.492
3134,6426.233
3135,6427.034
3136,6438.927
3137,6461.531
3138,6473.28
3139,6494.391
3140,6511.096
3141,6508.206
3142,6511.086
3143,6520.762
3144,6523.703
3145,6522.934
3146,6515.152
3147,6512.987
3148,6531.333
3149,6551.936
3150,6544.59
3151,6569.862
3152,6583.002
3153,6578.362
3154,6586.694
3155,6600.869
3156,6593.669
3157,6568.562
3158,6561.69
3159,6562.358
3160,6574.526
3161,6568.678
3162,6581.199
3163,6570.755
3164,6566.392
3165,6572.24
3166,6580.85
3167,6611.352
3168,6599.65
3169,6611.545
3170,6619.95
3171,6612.793
3172,6625.546
3173,6630.002
3174,6636.738
3175,6629.692
3176,6641.216
3177,6644.692
3178,6643.494
3179,6645.351
3180,6643.312
3181,6652.153
3182,6660.635
3183,6661.267
3184,6663.823
3185,6671.205
3186,6664.612
3187,6652.14
3188,6647.654
3189,6658.165
3190,6639.841
3191,6651.966
3192,6633.692
3193,6601.78
3194,6614.514
3195,6592.758
3196,6584.29
3197,6570.025
3198,6552.684
3199,6519.632
3200,6531.73
3201,6544.077
3202,6528.244
3203,6537.656
3204,6529.314
3205,6546.416
3206,6541.714
3207,6559.951
3208,6553.914
3209,6535.138
3210,6560.298
3211,6556.001
3212,6558.309
3213,6549.224
3214,6503.148
3215,6486.87
3216,6494.604
3217,6479.47
3218,6480.973
3219,6440.15
3220,6416.772
3221,6361.942
3222,6330.905
3223,6267.948
3224,6298.149
3225,6343.629
3226,6343.057
3227,6327.492
3228,6363.563
3229,6400.015
3230,6433.17
3231,6420.388
3232,6459.25
3233,6437.813
3234,6434.002
3235,6413.978
3236,6424.756
3237,6427.787
3238,6436.963
3239,6456.352
3240,6456.324
3241,6448.318
3242,6472.503
3243,6465.289
3244,6453.227
3245,6454.048
3246,6406.462
3247,6416.963
3248,6439.442
3249,6427.576
3250,6404.462
3251,6417.385
3252,6398.958
3253,6346.513
3254,6358.602
3255,6374.933
3256,6332.061
3257,6274.512
3258,6250.057
3259,6263.174
3260,6271.886
3261,6273.337
3262,6258.477
3263,6262.713
3264,6285.312
3265,6303.193
3266,6278.029
3267,6269.226
3268,6254.761
3269,6264.976
3270,6271.206
3271,6268.885
3272,6270.123
3273,6241.044
3274,6228.094
3275,6194.552
3276,6188.089
3277,6249.486
3278,6223.603
3279,6217.35
3280,6219.122
3281,6247.654
3282,6276.338
3283,6269.649
3284,6299.312
3285,6293.246
3286,6300.779
3287,6291.868
3288,6262.648
3289,6279.85
3290,6268.055
3291,6314.094
3292,6324.151
3293,6318.368
3294,6303.918
3295,6318.412
3296,6308.533
3297,6319.294
3298,6310.622
3299,6294.874
3300,6282.817
3301,6257.201
3302,6263.421
3303,6259.956
3304,6280.081
3305,6319.127
3306,6312.356
3307,6296.513
3308,6298.055
3309,6297.524
3310,6314.275
3311,6316.407
3312,6311.216
3313,6314.444
3314,6322.425
3315,6314.683
3316,6330.015
3317,6321.732
3318,6310.752
3319,6281.684
3320,6279.621
3321,6265.787
3322,6263.758
3323,6217.013
3324,6204.02
3325,6203.51
3326,6174.112
3327,6164.872
3328,6129.703
3329,6132.912
3330,6116.161
3331,6147.194
3332,6124.029
3333,6116.797
3334,6111.783
3335,6071.82
3336,6054.945
3337,6120.874
3338,6172.803
3339,6156.351
3340,6152.806
3341,6164.053
3342,6157.492
3343,6162.326
3344,6154.532
3345,6171.861
3346,6152.274
3347,6135.47
3348,6128.121
3349,6169.063
3350,6176.953
3351,6171.907
3352,6182.289
3353,6211.815
3354,6205.025
3355,6207.759
3356,6203.143
3357,6214.645
3358,6245.004
3359,6251.015
3360,6259.355
3361,6254.233
3362,6261.915
3363,6264.562
3364,6275.206
3365,6286.166
3366,6281.139
3367,6272.564
3368,6281.273
3369,6273.902
3370,6271.746
3371,6260.17
3372,6259.4
3373,6256.933
3374,6233.212
3375,6224.782
3376,6234.596
3377,6249.084
3378,6232.15
3379,6223.831
3380,6236.239
3381,6255.602
3382,6259.145
3383,6277.441
3384,6273.607
3385,6265.969
3386,6266.061
3387,6249.582
3388,6273.16
3389,6271.765
3390,6274.277
3391,6287.413
3392,6284.081
3393,6274.098
3394,6272.39
3395,6256.912
3396,6267.034
3397,6222.502
3398,6241.756
3399,6238.547
3400,6220.217
3401,6235.761
3402,6229.742
3403,6244.062
3404,6224.473
3405,6211.835
3406,6204.632
3407,6190.167
3408,6203.599
3409,6184.781
3410,6199.989
3411,6200.934
3412,6233.592
3413,6226.724
3414,6242.902
3415,6231.136
3416,6235.586
3417,6228.976
3418,6236.714
3419,6251.242
3420,6244.062
3421,6241.679
3422,6220.57
3423,6219.891
3424,6223.308
3425,6214.031
3426,6211.69
3427,6197.274
3428,6199.363
3429,6191.781
3430,6171.353
3431,6169.972
3432,6197.009
3433,6227.73
3434,6234.952
3435,6246.23
3436,6253.052
3437,6238.499
3438,6236.226
3439,6256.894
3440,6260.127
3441,6254.19
3442,6261.496
3443,6259.314
3444,6249.547
3445,6241.495
3446,6242.885
3447,6244.864
3448,6247.781
3449,6220.935
3450,6199.034
3451,6193.873
3452,6190.002
3453,6197.17
3454,6174.85
3455,6185.591
3456,6179.56
3457,6192.383
3458,6168.674
3459,6167.731
3460,6181.867
3461,6180.446
3462,6195.419
3463,6209.708
3464,6220.147
3465,6213.243
3466,6209.793
3467,6210.963
3468,6224.279
3469,6217.787
3470,6212.138
3471,6201.159
3472,6181.1
3473,6173.153
3474,6163.964
3475,6169.424
3476,6200.868
3477,6198.546
3478,6203.304
3479,6218.716
3480,6209.255
3481,6204.594
3482,6204.27
3483,6201.455
3484,6213.738
3485,6214.095
3486,6223.162
3487,6220.34
3488,6220.78
3489,6227.453
3490,6239.584
3491,6250.821
3492,6263.151
3493,6272.003
3494,6289.073
3495,6298.884
3496,6302.543
3497,6315.563
3498,6314.19
3499,6323.283
3500,6332.227
3501,6331.72
3502,6342.043
3503,6358.324
3504,6369.305
3505,6385.63
3506,6381.498
3507,6374.652
3508,6388.414
3509,6388.253
3510,6380.267
3511,6394.514
3512,6401.446
3513,6399.224
3514,6397.486
3515,6395.322
3516,6405.4
3517,6407.515
3518,6417.535
3519,6414.766
3520,6412.672
3521,6409.344
3522,6423.037
3523,6431.318
3524,6429.068
3525,6415.685
3526,6422.448
3527,6417.254
3528,6413.873
3529,6405.313
3530,6419.016
3531,6430.375
3532,6428.042
3533,6433.875
3534,6428.827
3535,6437.116
3536,6446.182
3537,6441.684
3538,6445.441
3539,6432.714
3540,6440.923
3541,6436.507
3542,6441.614
3543,6441.207
3544,6435.866
3545,6445.746
3546,6443.461
3547,6420.771
3548,6428.314
3549,6404.75
3550,6401.109
3551,6373.75
3552,6365.911
3553,6395.292
3554,6405.94
3555,6391.904
3556,6386.113
3557,6379.127
3558,6390.44
3559,6398.113
3560,6408.172
3561,6424.468
3562,6415.537
3563,6425.94
3564,6418.827
3565,6430.824
3566,6422.072
3567,6425.756
3568,6415.065
3569,6405.338
3570,6391.394
3571,6411.702
3572,6399.374
