tradeTime,close,high,low,open,volume
2010-07-14 14:15,2656.043,2656.22,2640.658,2640.734,256920000.0
2010-07-14 14:30,2647.375,2656.366,2646.821,2656.253,248047200.0
2010-07-14 14:45,2647.07,2647.543,2640.971,2647.306,268608700.0
2010-07-14 15:00,2654.27,2654.27,2646.516,2647.14,385953800.0
2010-07-15 09:30,2650.334,2650.334,2650.334,2650.334,16302700.0
2010-07-15 09:45,2631.467,2651.615,2629.531,2649.899,343025500.0
2010-07-15 10:00,2655.533,2655.533,2631.597,2631.597,304751800.0
2010-07-15 10:15,2673.88,2675.065,2652.285,2655.611,344760900.0
2010-07-15 10:30,2673.484,2680.442,2669.042,2673.818,360739700.0
2010-07-15 10:45,2660.101,2676.291,2660.034,2673.641,241185600.0
2010-07-15 11:00,2654.913,2663.84,2654.913,2660.098,186506400.0
2010-07-15 11:15,2653.478,2657.7,2652.993,2654.966,153492100.0
2010-07-15 11:30,2651.836,2653.018,2647.681,2653.018,163679600.0
2010-07-15 13:15,2654.335,2654.335,2646.809,2651.753,123654100.0
2010-07-15 13:30,2651.948,2658.228,2651.794,2654.541,127187600.0
2010-07-15 13:45,2648.422,2655.318,2647.765,2652.059,131026700.0
2010-07-15 14:00,2647.029,2648.389,2640.69,2648.274,179990600.0
2010-07-15 14:15,2636.445,2648.021,2634.63,2647.424,211045100.0
2010-07-15 14:30,2626.188,2637.457,2621.3,2636.755,360795400.0
2010-07-15 14:45,2621.239,2632.892,2621.152,2626.044,263633200.0
2010-07-15 15:00,2608.828,2621.172,2607.851,2621.101,532268800.0
2010-07-16 09:30,2608.519,2608.519,2608.519,2608.519,0.0
2010-07-16 09:45,2590.011,2602.971,2589.065,2596.508,421455100.0
2010-07-16 10:00,2601.084,2603.967,2590.065,2590.065,268542300.0
2010-07-16 10:15,2587.635,2600.957,2586.962,2600.631,228390500.0
2010-07-16 10:30,2597.821,2599.091,2587.223,2587.223,211953000.0
2010-07-16 10:45,2585.604,2597.363,2585.312,2597.363,165118700.0
2010-07-16 11:00,2581.613,2586.197,2576.597,2585.271,223292700.0
2010-07-16 11:15,2583.814,2589.242,2580.436,2581.658,133043200.0
2010-07-16 11:30,2580.388,2586.117,2579.349,2584.007,116469000.0
2010-07-16 13:15,2577.106,2583.587,2577.036,2580.029,114595500.0
2010-07-16 13:30,2584.847,2585.28,2573.944,2577.125,171772800.0
2010-07-16 13:45,2587.763,2591.848,2582.648,2584.802,158643700.0
2010-07-16 14:00,2582.322,2588.79,2581.734,2587.836,130730800.0
2010-07-16 14:15,2599.956,2601.025,2582.265,2582.517,250103900.0
2010-07-16 14:30,2610.125,2612.504,2600.289,2600.289,284793900.0
2010-07-16 14:45,2610.378,2621.197,2610.14,2610.14,322689800.0
2010-07-16 15:00,2616.841,2616.841,2608.542,2610.039,304735300.0
2010-07-19 09:30,2616.128,2616.128,2616.128,2616.128,0.0
2010-07-19 09:45,2599.572,2602.169,2585.38,2591.611,349295800.0
2010-07-19 10:00,2615.6,2615.92,2598.733,2599.621,300899200.0
2010-07-19 10:15,2616.255,2621.252,2613.106,2616.0,286644700.0
2010-07-19 10:30,2630.258,2632.931,2616.258,2616.266,304936600.0
2010-07-19 10:45,2635.678,2635.731,2626.897,2629.52,229917500.0
2010-07-19 11:00,2641.2,2648.095,2635.669,2635.669,347521000.0
2010-07-19 11:15,2634.385,2641.489,2633.849,2641.404,199342200.0
2010-07-19 11:30,2648.123,2648.58,2634.107,2634.171,250234900.0
2010-07-19 13:15,2653.667,2654.153,2645.417,2648.203,237603900.0
2010-07-19 13:30,2661.321,2662.96,2650.317,2653.343,357436000.0
2010-07-19 13:45,2665.989,2668.671,2660.789,2661.096,398855700.0
2010-07-19 14:00,2675.74,2677.394,2665.633,2665.933,394434700.0
2010-07-19 14:15,2673.741,2675.726,2670.406,2675.718,285169900.0
2010-07-19 14:30,2680.652,2682.016,2672.619,2673.733,404935000.0
2010-07-19 14:45,2686.672,2691.733,2680.476,2680.476,557465200.0
2010-07-19 15:00,2682.533,2686.826,2681.573,2686.188,482114600.0
2010-07-20 09:30,2685.459,2685.459,2685.459,2685.459,18438600.0
2010-07-20 09:45,2696.861,2701.132,2685.704,2685.704,543583200.0
2010-07-20 10:00,2710.675,2711.452,2695.461,2696.732,538989000.0
2010-07-20 10:15,2717.079,2717.769,2707.583,2711.072,477981100.0
2010-07-20 10:30,2726.199,2726.687,2717.62,2717.782,557509400.0
2010-07-20 10:45,2729.209,2735.176,2727.234,2727.234,658426800.0
2010-07-20 11:00,2720.393,2729.185,2716.748,2729.185,416277500.0
2010-07-20 11:15,2715.744,2721.78,2714.894,2720.845,262861700.0
2010-07-20 11:30,2727.831,2727.925,2716.77,2716.858,328284200.0
2010-07-20 13:15,2737.872,2739.214,2728.017,2728.017,417223100.0
2010-07-20 13:30,2740.719,2745.416,2735.048,2737.93,493565800.0
2010-07-20 13:45,2738.352,2742.715,2737.193,2740.615,397462700.0
2010-07-20 14:00,2736.078,2738.441,2731.085,2738.441,367410500.0
2010-07-20 14:15,2745.529,2746.091,2736.45,2736.45,437046300.0
2010-07-20 14:30,2740.597,2745.975,2740.505,2745.83,409140400.0
2010-07-20 14:45,2736.986,2740.68,2733.721,2740.68,426701700.0
2010-07-20 15:00,2741.628,2741.742,2736.416,2736.816,561932500.0
2010-07-21 09:30,2744.696,2744.696,2744.696,2744.696,40111700.0
2010-07-21 09:45,2745.847,2751.835,2733.916,2744.317,766855200.0
2010-07-21 10:00,2737.869,2745.321,2736.517,2745.321,616656800.0
2010-07-21 10:15,2749.175,2750.982,2737.636,2737.955,536683500.0
2010-07-21 10:30,2745.211,2749.453,2742.611,2749.178,427406000.0
2010-07-21 10:45,2757.434,2757.434,2744.726,2744.92,398260300.0
2010-07-21 11:00,2759.446,2765.382,2755.663,2756.98,482540700.0
2010-07-21 11:15,2751.412,2760.399,2751.412,2759.683,355492600.0
2010-07-21 11:30,2743.135,2753.263,2743.053,2752.047,334221800.0
2010-07-21 13:15,2736.728,2743.057,2736.726,2743.057,279402300.0
2010-07-21 13:30,2745.026,2745.026,2735.065,2736.817,270318300.0
2010-07-21 13:45,2754.098,2756.341,2744.787,2744.924,375339700.0
2010-07-21 14:00,2760.187,2761.738,2751.311,2754.163,443979100.0
2010-07-21 14:15,2763.702,2766.176,2756.799,2760.008,474881600.0
2010-07-21 14:30,2755.604,2764.55,2751.705,2763.959,393910700.0
2010-07-21 14:45,2748.763,2755.977,2748.289,2755.497,341040800.0
2010-07-21 15:00,2747.233,2749.196,2741.623,2749.143,538608100.0
2010-07-22 09:30,2738.027,2738.027,2738.027,2738.027,22387800.0
2010-07-22 09:45,2757.528,2758.266,2734.188,2736.15,490741900.0
2010-07-22 10:00,2763.074,2767.494,2755.267,2757.28,570687000.0
2010-07-22 10:15,2755.193,2764.494,2755.193,2762.891,444335000.0
2010-07-22 10:30,2750.107,2755.159,2748.222,2755.159,330718900.0
2010-07-22 10:45,2747.886,2749.544,2741.615,2749.544,317968700.0
2010-07-22 11:00,2756.877,2759.135,2747.62,2747.62,236067700.0
2010-07-22 11:15,2754.534,2756.702,2750.01,2756.702,183110800.0
2010-07-22 11:30,2757.688,2758.191,2754.812,2755.165,209279200.0
2010-07-22 13:15,2764.7,2764.7,2758.448,2758.586,226772200.0
2010-07-22 13:30,2768.622,2769.845,2765.183,2765.183,350192800.0
2010-07-22 13:45,2773.942,2778.452,2768.554,2768.703,477356100.0
2010-07-22 14:00,2771.39,2775.866,2768.913,2774.196,368552400.0
2010-07-22 14:15,2782.285,2782.377,2770.737,2771.229,445629600.0
2010-07-22 14:30,2774.321,2782.95,2774.321,2782.347,406655700.0
2010-07-22 14:45,2777.693,2778.091,2774.019,2774.428,385082900.0
2010-07-22 15:00,2781.079,2781.276,2777.722,2778.23,640941800.0
2010-07-23 09:30,2787.52,2787.52,2787.52,2787.52,29608800.0
2010-07-23 09:45,2799.024,2799.219,2783.8,2788.078,657189800.0
2010-07-23 10:00,2778.748,2800.305,2778.502,2799.249,638230600.0
2010-07-23 10:15,2782.079,2784.14,2775.852,2778.449,459110600.0
2010-07-23 10:30,2791.611,2791.611,2782.278,2782.278,377608100.0
2010-07-23 10:45,2787.198,2791.194,2783.79,2791.144,322723300.0
2010-07-23 11:00,2796.962,2798.044,2787.452,2787.452,331082700.0
2010-07-23 11:15,2801.945,2806.812,2796.239,2796.646,571931500.0
2010-07-23 11:30,2797.121,2802.487,2795.837,2802.074,349140600.0
2010-07-23 13:15,2795.993,2797.248,2793.277,2797.248,237324400.0
2010-07-23 13:30,2783.59,2796.458,2782.737,2795.935,356914300.0
2010-07-23 13:45,2777.312,2785.96,2771.197,2783.428,455719900.0
2010-07-23 14:00,2775.13,2777.189,2769.44,2776.984,304688800.0
2010-07-23 14:15,2779.433,2782.921,2775.024,2775.024,235716100.0
2010-07-23 14:30,2786.894,2791.862,2778.686,2779.155,300539500.0
2010-07-23 14:45,2787.88,2788.103,2780.863,2787.1,294126600.0
2010-07-23 15:00,2793.21,2793.21,2787.398,2787.398,530200800.0
2010-07-26 09:30,2793.076,2793.076,2793.076,2793.076,0.0
2010-07-26 09:45,2790.288,2806.01,2790.288,2799.207,520365300.0
2010-07-26 10:00,2810.511,2810.511,2789.848,2790.251,478472000.0
2010-07-26 10:15,2807.92,2811.584,2805.268,2810.495,451795700.0
2010-07-26 10:30,2799.347,2808.027,2798.614,2808.015,325823600.0
2010-07-26 10:45,2795.396,2799.277,2793.484,2799.277,265081700.0
2010-07-26 11:00,2787.745,2795.557,2784.575,2795.222,314282700.0
2010-07-26 11:15,2784.618,2789.677,2783.889,2787.496,225342900.0
2010-07-26 11:30,2778.693,2784.958,2775.778,2784.517,291983000.0
2010-07-26 13:15,2787.56,2787.56,2778.833,2779.031,177786500.0
2010-07-26 13:30,2798.849,2801.021,2787.515,2787.515,322043100.0
2010-07-26 13:45,2801.508,2802.106,2795.584,2798.963,255580300.0
2010-07-26 14:00,2802.461,2802.461,2796.808,2801.472,241123700.0
2010-07-26 14:15,2809.522,2809.522,2802.467,2802.667,315872700.0
2010-07-26 14:30,2804.702,2810.348,2802.417,2809.474,334849200.0
2010-07-26 14:45,2803.831,2807.58,2803.829,2804.799,319638000.0
2010-07-26 15:00,2811.179,2811.179,2803.509,2804.216,517962200.0
2010-07-27 09:30,2811.055,2811.055,2811.055,2811.055,0.0
2010-07-27 09:45,2799.938,2801.08,2789.89,2801.08,461095700.0
2010-07-27 10:00,2791.903,2804.521,2791.903,2800.367,438916700.0
2010-07-27 10:15,2794.114,2794.343,2785.543,2791.849,381038400.0
2010-07-27 10:30,2795.979,2798.301,2793.982,2794.516,284288500.0
2010-07-27 10:45,2804.708,2805.737,2795.718,2795.718,267365000.0
2010-07-27 11:00,2811.851,2811.995,2800.72,2804.445,277407800.0
2010-07-27 11:15,2810.002,2811.974,2808.436,2811.974,234028000.0
2010-07-27 11:30,2801.369,2810.072,2800.375,2810.041,240408100.0
2010-07-27 13:15,2802.389,2803.063,2797.572,2801.266,203874900.0
2010-07-27 13:30,2796.398,2802.529,2790.686,2802.444,324286800.0
2010-07-27 13:45,2798.335,2801.907,2794.935,2796.581,236773200.0
2010-07-27 14:00,2802.609,2805.529,2797.191,2797.889,228910200.0
2010-07-27 14:15,2797.079,2802.469,2795.913,2802.421,235850900.0
2010-07-27 14:30,2806.95,2806.95,2796.269,2796.903,289963600.0
2010-07-27 14:45,2799.302,2809.1,2799.283,2806.602,392560600.0
2010-07-27 15:00,2795.959,2799.571,2795.5,2799.571,483220000.0
2010-07-28 09:30,2795.724,2795.724,2795.724,2795.724,0.0
2010-07-28 09:45,2790.294,2799.927,2788.297,2794.068,380339500.0
2010-07-28 10:00,2795.899,2795.955,2784.25,2790.476,378512800.0
2010-07-28 10:15,2800.671,2800.935,2794.7,2795.792,284515600.0
2010-07-28 10:30,2809.302,2813.088,2800.961,2801.071,414727100.0
2010-07-28 10:45,2813.839,2813.839,2804.844,2809.16,315202400.0
2010-07-28 11:00,2819.338,2820.304,2813.956,2813.956,454052200.0
2010-07-28 11:15,2821.428,2825.618,2819.235,2819.235,471712200.0
2010-07-28 11:30,2827.63,2827.698,2818.78,2821.395,322418900.0
2010-07-28 13:15,2841.016,2841.016,2827.768,2827.768,523819900.0
2010-07-28 13:30,2848.365,2849.183,2837.807,2840.701,642056300.0
2010-07-28 13:45,2854.862,2855.061,2843.42,2848.545,656248600.0
2010-07-28 14:00,2859.055,2860.877,2853.421,2855.093,694471900.0
2010-07-28 14:15,2855.176,2861.632,2852.273,2859.318,531915600.0
2010-07-28 14:30,2865.057,2866.096,2854.288,2855.088,673157400.0
2010-07-28 14:45,2862.306,2865.926,2860.232,2865.29,554159700.0
2010-07-28 15:00,2864.004,2864.004,2860.258,2862.311,701285200.0
2010-07-29 09:30,2866.772,2866.772,2866.772,2866.772,48741300.0
2010-07-29 09:45,2879.306,2879.733,2866.594,2866.594,1006267500.0
2010-07-29 10:00,2874.391,2883.603,2874.391,2879.772,1057397600.0
2010-07-29 10:15,2865.855,2876.108,2861.55,2874.362,843833600.0
2010-07-29 10:30,2876.764,2877.093,2866.223,2866.223,532016900.0
2010-07-29 10:45,2877.65,2881.074,2876.067,2876.949,495943100.0
2010-07-29 11:00,2888.135,2888.446,2877.108,2877.158,645979000.0
2010-07-29 11:15,2876.338,2888.357,2876.313,2888.108,522354500.0
2010-07-29 11:30,2879.785,2879.821,2875.735,2876.217,412984800.0
2010-07-29 13:15,2868.517,2879.744,2868.361,2879.647,403725000.0
2010-07-29 13:30,2862.993,2868.871,2855.162,2868.871,635299000.0
2010-07-29 13:45,2854.044,2865.261,2852.096,2863.312,427529400.0
2010-07-29 14:00,2869.236,2870.012,2854.068,2854.068,403657200.0
2010-07-29 14:15,2872.801,2872.901,2861.465,2869.368,368163500.0
2010-07-29 14:30,2881.073,2881.574,2873.149,2873.149,531050200.0
2010-07-29 14:45,2874.15,2881.419,2873.245,2880.749,574429600.0
2010-07-29 15:00,2877.579,2877.949,2871.989,2873.581,687168600.0
2010-07-30 09:30,2877.976,2877.976,2877.976,2877.976,0.0
2010-07-30 09:45,2861.431,2869.765,2859.075,2869.765,681842100.0
2010-07-30 10:00,2873.843,2874.804,2861.413,2861.413,480833700.0
2010-07-30 10:15,2866.014,2874.007,2865.191,2874.007,418306600.0
2010-07-30 10:30,2873.757,2876.034,2864.941,2865.862,359662700.0
2010-07-30 10:45,2867.29,2875.069,2867.08,2873.525,363571300.0
2010-07-30 11:00,2859.873,2868.037,2856.21,2867.129,447887700.0
2010-07-30 11:15,2856.376,2859.882,2856.376,2859.69,283404600.0
2010-07-30 11:30,2848.095,2856.779,2844.762,2856.779,550759800.0
2010-07-30 13:15,2855.873,2856.204,2845.773,2847.487,273763100.0
2010-07-30 13:30,2856.963,2856.975,2852.063,2855.653,234766700.0
2010-07-30 13:45,2855.222,2860.001,2855.105,2856.961,256588100.0
2010-07-30 14:00,2852.073,2854.766,2848.637,2854.766,321822900.0
2010-07-30 14:15,2865.463,2865.463,2851.739,2851.739,299310100.0
2010-07-30 14:30,2865.067,2866.417,2862.061,2865.277,294245400.0
2010-07-30 14:45,2868.989,2872.874,2865.264,2865.264,416526600.0
2010-07-30 15:00,2868.912,2869.766,2866.939,2868.849,574267700.0
2010-08-02 09:30,2868.846,2868.846,2868.846,2868.846,0.0
2010-08-02 09:45,2888.514,2892.656,2867.565,2868.007,589180300.0
2010-08-02 10:00,2880.53,2888.379,2879.759,2887.968,427007600.0
2010-08-02 10:15,2877.28,2884.89,2874.1,2880.413,377825800.0
2010-08-02 10:30,2884.088,2884.193,2877.492,2877.682,304213200.0
2010-08-02 10:45,2888.851,2889.817,2883.913,2883.913,321042800.0
2010-08-02 11:00,2898.126,2900.864,2888.994,2889.082,445963100.0
2010-08-02 11:15,2903.605,2904.291,2896.527,2898.087,359624300.0
2010-08-02 11:30,2915.157,2915.714,2903.584,2903.584,539714700.0
2010-08-02 13:15,2921.87,2921.916,2915.231,2915.231,565407700.0
2010-08-02 13:30,2912.636,2922.585,2911.343,2922.471,432491500.0
2010-08-02 13:45,2907.663,2912.588,2904.343,2912.588,421075600.0
2010-08-02 14:00,2897.652,2907.936,2896.874,2907.398,372865400.0
2010-08-02 14:15,2905.896,2906.395,2897.746,2897.815,368155400.0
2010-08-02 14:30,2909.502,2912.562,2905.299,2905.856,445305900.0
2010-08-02 14:45,2911.619,2911.619,2906.274,2909.769,453885200.0
2010-08-02 15:00,2916.809,2916.809,2911.686,2911.686,750571400.0
2010-08-03 09:30,2917.275,2917.275,2917.275,2917.275,0.0
2010-08-03 09:45,2921.753,2929.347,2918.328,2926.062,745576700.0
2010-08-03 10:00,2911.022,2922.104,2909.073,2922.104,564645500.0
2010-08-03 10:15,2918.429,2918.429,2911.488,2911.488,457320500.0
2010-08-03 10:30,2921.803,2927.045,2918.699,2918.925,474973500.0
2010-08-03 10:45,2903.912,2922.145,2903.912,2922.131,496607100.0
2010-08-03 11:00,2896.479,2904.447,2895.4,2903.366,575606500.0
2010-08-03 11:15,2898.068,2898.978,2889.382,2896.815,451171500.0
2010-08-03 11:30,2898.954,2898.954,2893.825,2898.183,272541900.0
2010-08-03 13:15,2902.475,2902.634,2894.332,2898.593,244396100.0
2010-08-03 13:30,2906.667,2908.623,2901.222,2902.291,308789900.0
2010-08-03 13:45,2914.634,2914.634,2905.705,2906.703,319542400.0
2010-08-03 14:00,2916.233,2921.48,2914.987,2915.262,532683800.0
2010-08-03 14:15,2922.356,2926.864,2915.776,2916.418,518403700.0
2010-08-03 14:30,2910.086,2922.581,2909.477,2922.581,372116800.0
2010-08-03 14:45,2902.331,2914.701,2902.331,2910.194,474574200.0
2010-08-03 15:00,2865.761,2901.93,2865.761,2901.93,1365886300.0
2010-08-04 09:30,2865.971,2865.971,2865.971,2865.971,0.0
2010-08-04 09:45,2874.516,2875.246,2855.994,2859.841,780051600.0
2010-08-04 10:00,2868.709,2875.632,2862.71,2874.884,469039200.0
2010-08-04 10:15,2868.086,2873.381,2863.875,2868.729,352306700.0
2010-08-04 10:30,2850.684,2867.976,2849.323,2867.938,537683400.0
2010-08-04 10:45,2852.938,2854.962,2843.872,2850.564,543040400.0
2010-08-04 11:00,2853.919,2860.11,2851.376,2853.046,299932900.0
2010-08-04 11:15,2843.724,2853.669,2841.005,2853.669,301259900.0
2010-08-04 11:30,2850.506,2854.903,2843.845,2843.845,242541100.0
2010-08-04 13:15,2844.899,2850.843,2844.899,2849.586,233099400.0
2010-08-04 13:30,2837.969,2844.785,2837.969,2844.785,352058500.0
2010-08-04 13:45,2836.4,2845.373,2835.868,2839.307,287418900.0
2010-08-04 14:00,2818.702,2835.701,2818.431,2835.465,664706100.0
2010-08-04 14:15,2837.51,2837.51,2818.735,2818.985,404076500.0
2010-08-04 14:30,2847.095,2847.372,2838.276,2838.276,409987600.0
2010-08-04 14:45,2859.182,2862.684,2846.682,2847.197,505471200.0
2010-08-04 15:00,2876.403,2876.483,2859.029,2859.291,749130500.0
2010-08-05 09:30,2874.659,2874.659,2874.659,2874.659,23454400.0
2010-08-05 09:45,2863.784,2873.27,2860.839,2872.487,484362500.0
2010-08-05 10:00,2870.021,2876.985,2863.799,2863.799,513556100.0
2010-08-05 10:15,2858.028,2869.712,2857.815,2869.712,509339600.0
2010-08-05 10:30,2858.456,2858.456,2849.802,2857.951,497636300.0
2010-08-05 10:45,2866.69,2866.69,2858.332,2858.482,418542200.0
2010-08-05 11:00,2859.556,2869.801,2858.755,2866.983,340456500.0
2010-08-05 11:15,2856.178,2860.275,2850.82,2860.256,341336000.0
2010-08-05 11:30,2854.097,2856.48,2852.03,2856.343,278538800.0
2010-08-05 13:15,2849.894,2855.065,2849.074,2854.226,243215300.0
2010-08-05 13:30,2859.364,2859.883,2849.852,2849.945,268069700.0
2010-08-05 13:45,2867.441,2868.957,2857.121,2859.24,365555400.0
2010-08-05 14:00,2872.646,2872.646,2861.33,2866.888,367979000.0
2010-08-05 14:15,2863.02,2874.188,2861.673,2872.845,388077000.0
2010-08-05 14:30,2853.792,2863.447,2852.147,2863.063,398244600.0
2010-08-05 14:45,2844.211,2855.164,2833.771,2853.831,726052800.0
2010-08-05 15:00,2850.501,2851.295,2841.964,2844.307,551341900.0
2010-08-06 09:30,2850.829,2850.829,2850.829,2850.829,0.0
2010-08-06 09:45,2851.348,2856.176,2844.111,2847.403,458115100.0
2010-08-06 10:00,2841.173,2851.514,2841.169,2851.514,425312600.0
2010-08-06 10:15,2841.606,2844.057,2834.277,2841.039,493063300.0
2010-08-06 10:30,2836.106,2842.292,2834.162,2841.362,424970400.0
2010-08-06 10:45,2830.611,2838.68,2830.536,2835.793,355827200.0
2010-08-06 11:00,2826.183,2830.43,2821.033,2830.43,427027500.0
2010-08-06 11:15,2834.311,2834.311,2826.33,2826.342,271496300.0
2010-08-06 11:30,2851.139,2851.139,2834.439,2834.439,303755300.0
2010-08-06 13:15,2868.059,2868.059,2853.618,2853.618,485369500.0
2010-08-06 13:30,2865.13,2872.629,2862.847,2868.619,417706000.0
2010-08-06 13:45,2874.517,2874.638,2864.911,2865.582,400254700.0
2010-08-06 14:00,2885.014,2885.014,2875.255,2875.255,611646000.0
2010-08-06 14:15,2886.013,2893.574,2884.073,2884.811,593742800.0
2010-08-06 14:30,2891.426,2891.426,2884.225,2885.693,445263500.0
2010-08-06 14:45,2895.116,2895.517,2891.278,2891.594,591266900.0
2010-08-06 15:00,2897.875,2898.072,2895.008,2895.043,786672400.0
2010-08-09 09:30,2894.103,2894.103,2894.103,2894.103,42399400.0
2010-08-09 09:45,2900.698,2902.137,2888.438,2893.64,700559400.0
2010-08-09 10:00,2897.375,2900.952,2889.357,2900.952,563935400.0
2010-08-09 10:15,2904.177,2907.763,2896.782,2897.387,534919600.0
2010-08-09 10:30,2903.036,2909.429,2901.776,2903.987,483916900.0
2010-08-09 10:45,2906.892,2907.05,2898.251,2903.074,378070600.0
2010-08-09 11:00,2916.58,2917.719,2906.739,2907.235,475803700.0
2010-08-09 11:15,2916.167,2922.525,2915.755,2915.755,466943300.0
2010-08-09 11:30,2902.306,2916.715,2900.745,2916.715,488765500.0
2010-08-09 13:15,2905.01,2905.919,2900.801,2902.204,254396000.0
2010-08-09 13:30,2896.582,2907.692,2892.445,2905.729,379651600.0
2010-08-09 13:45,2906.776,2906.776,2896.263,2896.914,297409600.0
2010-08-09 14:00,2901.239,2911.441,2901.239,2907.242,354997600.0
2010-08-09 14:15,2912.58,2912.795,2900.43,2901.019,394075000.0
2010-08-09 14:30,2905.385,2915.307,2904.389,2913.236,418281100.0
2010-08-09 14:45,2914.318,2914.443,2905.468,2905.837,442771500.0
2010-08-09 15:00,2918.424,2918.449,2914.241,2914.241,795742900.0
2010-08-10 09:30,2918.241,2918.241,2918.241,2918.241,0.0
2010-08-10 09:45,2919.959,2921.337,2909.282,2920.357,613361600.0
2010-08-10 10:00,2921.902,2921.902,2916.118,2920.306,511254900.0
2010-08-10 10:15,2913.863,2925.098,2913.704,2921.904,540290500.0
2010-08-10 10:30,2910.769,2913.765,2904.638,2913.765,527526600.0
2010-08-10 10:45,2903.309,2910.785,2900.427,2910.785,430759800.0
2010-08-10 11:00,2895.968,2904.298,2891.819,2903.141,431770500.0
2010-08-10 11:15,2885.267,2896.596,2885.267,2895.912,335667600.0
2010-08-10 11:30,2862.31,2885.238,2862.31,2885.161,629555400.0
2010-08-10 13:15,2865.491,2865.491,2856.589,2862.705,416878200.0
2010-08-10 13:30,2866.748,2867.12,2855.342,2865.196,414350700.0
2010-08-10 13:45,2869.037,2877.966,2867.164,2867.164,346409700.0
2010-08-10 14:00,2861.357,2872.832,2861.259,2868.931,300926600.0
2010-08-10 14:15,2870.784,2872.867,2860.078,2861.008,284917200.0
2010-08-10 14:30,2852.914,2870.691,2849.466,2870.691,617919600.0
2010-08-10 14:45,2842.029,2857.069,2842.029,2852.918,590884400.0
2010-08-10 15:00,2832.689,2842.385,2832.185,2841.831,851030000.0
2010-08-11 09:30,2823.15,2823.15,2823.15,2823.15,47804900.0
2010-08-11 09:45,2829.441,2840.541,2823.223,2823.223,526260700.0
2010-08-11 10:00,2835.493,2842.498,2830.247,2830.355,402746800.0
2010-08-11 10:15,2853.971,2855.087,2834.777,2835.245,471129400.0
2010-08-11 10:30,2860.682,2864.361,2854.425,2854.44,528642400.0
2010-08-11 10:45,2841.819,2860.542,2841.819,2859.946,303079200.0
2010-08-11 11:00,2829.279,2844.248,2829.279,2841.803,345546700.0
2010-08-11 11:15,2834.143,2834.927,2825.708,2829.404,286451700.0
2010-08-11 11:30,2836.49,2841.743,2833.195,2833.293,188065600.0
2010-08-11 13:15,2831.94,2836.218,2827.877,2836.218,179819500.0
2010-08-11 13:30,2840.724,2840.724,2832.057,2832.057,184139600.0
2010-08-11 13:45,2847.374,2851.624,2838.851,2840.602,293437600.0
2010-08-11 14:00,2834.778,2847.305,2832.51,2847.149,327143800.0
2010-08-11 14:15,2827.905,2836.281,2827.469,2835.105,243781400.0
2010-08-11 14:30,2833.316,2839.655,2827.651,2827.873,272017300.0
2010-08-11 14:45,2844.37,2844.37,2833.054,2833.203,360256800.0
2010-08-11 15:00,2850.735,2850.735,2844.184,2844.184,537589800.0
2010-08-12 09:30,2822.791,2822.791,2822.791,2822.791,33647800.0
2010-08-12 09:45,2829.223,2829.223,2813.674,2820.439,566950700.0
2010-08-12 10:00,2827.821,2832.032,2822.467,2829.363,517275200.0
2010-08-12 10:15,2837.366,2839.368,2827.471,2827.787,420949600.0
2010-08-12 10:30,2843.268,2848.758,2837.705,2837.851,387335900.0
2010-08-12 10:45,2851.482,2860.055,2842.542,2843.243,413587700.0
2010-08-12 11:00,2842.648,2852.098,2842.2,2851.412,266681900.0
2010-08-12 11:15,2841.436,2847.891,2841.272,2842.628,251750500.0
2010-08-12 11:30,2831.642,2841.581,2831.072,2841.581,273245700.0
2010-08-12 13:15,2837.088,2837.625,2828.222,2831.426,229838000.0
2010-08-12 13:30,2838.088,2838.211,2827.736,2836.994,260107900.0
2010-08-12 13:45,2837.847,2839.063,2833.827,2838.392,237421000.0
2010-08-12 14:00,2845.301,2848.4,2836.486,2837.936,276870800.0
2010-08-12 14:15,2834.314,2845.329,2832.809,2845.021,255211300.0
2010-08-12 14:30,2822.568,2834.322,2816.33,2834.322,522854500.0
2010-08-12 14:45,2814.279,2824.696,2810.3,2822.27,520898100.0
2010-08-12 15:00,2816.983,2817.943,2814.33,2814.501,554696100.0
2010-08-13 09:30,2818.41,2818.41,2818.41,2818.41,22709500.0
2010-08-13 09:45,2827.773,2831.432,2819.164,2821.221,417039600.0
2010-08-13 10:00,2814.603,2827.676,2813.953,2827.676,437823300.0
2010-08-13 10:15,2814.139,2817.292,2806.988,2814.368,448498700.0
2010-08-13 10:30,2821.771,2822.768,2810.986,2814.467,275340900.0
2010-08-13 10:45,2816.836,2821.589,2815.27,2821.589,192082100.0
2010-08-13 11:00,2808.951,2816.761,2806.607,2816.72,247072200.0
2010-08-13 11:15,2802.146,2809.844,2799.455,2808.983,274813200.0
2010-08-13 11:30,2827.825,2829.686,2802.652,2802.94,321797800.0
2010-08-13 13:15,2826.699,2829.397,2823.783,2828.328,250755600.0
2010-08-13 13:30,2831.042,2835.845,2827.031,2827.079,305000800.0
2010-08-13 13:45,2841.341,2842.647,2828.612,2830.929,332757100.0
2010-08-13 14:00,2837.646,2844.677,2837.148,2841.741,349490800.0
2010-08-13 14:15,2849.899,2849.908,2837.114,2837.558,395932300.0
2010-08-13 14:30,2845.383,2850.636,2845.147,2850.094,354955800.0
2010-08-13 14:45,2849.79,2849.79,2841.64,2845.43,420194700.0
2010-08-13 15:00,2856.043,2856.043,2849.528,2849.528,804507700.0
